"Комплекс Фп, возможных для той или иной языковой единицы и определяющих ее поведение в речи, образует потенциал функционирования языковой единицы.",1
"Популяционные волны - это флуктуации вокруг некой моды, в то время как изоляцией мы называем перерыв или полное нарушение панмиксии;",1
"«Сознание,-писал Маркс,-с самого начала есть общественный продукт и остается им, пока вообще существуют люди» (цитата);",1
"При этом популяция хищника (жертвы) есть не только причина структуры популяции жертвы (хищника), но и следствие.  популяция выступает и как причина и как следствие.  совокупный вещественно-энергетический субстрат организмов популяции остается всего лишь носителем приспособленности.",1
Современный радикальный бихевиоризм трактует сознание как «оперантное обусловливание вербального поведения».,1
"""Развитие антропоцентрической лингвистикиназывают дискурсивным переворотом в гуманитарных науках; текст – наблюдаемая лингвистическая данность и моделируемый объект – является не только основным, связующим звеном между коммуникантами в процессе их взаимодействия, но и объектом, сущностная природа которого в значительной степени предопределена его функцией (из цитаты А.Е.Кибрика);",1
"Длина тела половозрелых червей 3.2- 8.5 мм, наибольшая ширина 3.8 мм, т.е. длина тела в 3-4 раза превышает ширину.",0
"Так, А.А. Леонтьев в одной из своих работ писал: """"Общение следует понимать не как интериндивидуальный, а как социальный феномен; как его субъект следует рассматривать не изолиро- ванного индивида, а социальную группу или общество в целом.",1
Черта белая.,0
Преклоакльные супплементарш органы отсутствуют.,0
"В функциональной системе результат представляет собой ее органическую часть, оказывающую решающее влияние как на ход ее формирования, так и на все ее последующие реорганизации.",1
Киль между усиковым бугорком и глазом хорошо развит.,0
Арангасит обнаружен в пустотах среди кварц-мусковит-турмалин-суль- фидных жил и околожильных грейзенов.,0
Эндосперм плоский (рис. 2).,0
"Это - учение об одной из сторон одного из видов или аспектов деятельности - именно речевой деятельности""",1
"Аданальные щетинки adx (164-168) заметно расширены и срединной части, опушенные; ad2 (114-131), ad2 (98-110) и adA (98-110) слабо расширенные и менее опу шенные.",0
"""С квантовой точки зрения эффект Капицы-Дирака представляет собой индуци­рованное комптоновское рассеяние.",1
"Иногда стеклит формирует, как правило, вместе с эвхлорином, алюмоключевскитом, лаш бейнитом и гематитом, тонкие корочки площадью до 1.5x2.5 см на поверхности вулканического шлака (рис. 1, б).Стеклит с Толбачика прозрачный, бесцветный, в агрегатах белый до сероваго-белого.",0
"Модус текста, в отличие от модуса высказывания, рассматривается почти всегда соотнесенно с конкретным автором (типом авторов), реже рассматривается (как модус высказывания) безотносительно к автору (типам авторов).",1
"Брюшко продолговатое (52 : 40), с выступающим яйцекладом.",0
"Последней особенностью психического отражения, на которую мы считаем важным обратить внимание, является то, что, осуществляя интеграцию и ориентацию субъекта во внешнем мире для освоения последнего, в качестве своего обязательного звена психика предполагает также освоение и учет внутреннего мира субъекта – объективной реальности его организма и тела.",1
"Притяжения и отталкивания – причины движения и развития, зарождения, роста, существования, жизни, старения, распада и смерти материальных систем.",1
Лирифиесуры iad не обнаружены.,0
"Для эукариот ген можно определить как участок ДНК, по которому образуется функциональная молекула НК.",1
Они представляют собой отношение между линиями сложных модусных перспектив.,1
На втором членике лапок 15-24 волоска разной длины (рис.).,0
"Понятие навигации, которое изначально сводилось к определению курса и положения плавательного корабля, в этом плане можно осмысливать как коммуникативную деятельность по нахождению значимого «пути».",1
"Прекубитальное поле переднего крыла простое, без или с 1-2 поперечными жилками.",0
"В отличие от нее лишь вышеуказанный живой диалог реальных субъектов (современников) представляет собой исходную и наиболее яркую форму непосредственного общения (лицом к лицу) - беседы, дискуссии и т. д.",1
"""Термин ""семантический признак"" обозначает ту часть значения определенной содержательной единицы языка (обычно - лексемы), по которой она противопоставлена другой содержательной единице языка, при условии, что достаточно большая часть их значений совпадает.",1
"Глаза выпуклые, овальные.",0
"Фовеи амфидов в форме поперечной щели с двойным конту ром и расположена на уровне переднего кольца кутикул Ширина фовей амфидов 7.0-7.5 мкм, что равн ется 80-85% диаметра тела на данном уровь Слегка впереди фонзей амфидов, в субкутикуля ном слое имеются 6 сильно кутикулизированнг конусов.",0
"Можно сказать так: всякое значение формы есть вместе с тем ее функция (в том смысле, что выражение этого значения представляет собой назначение данной формы), но не всякая особая функция той или иной формы есть особое значение""",1
"Основное содержание дления - это повседневная борьба за существование, в которой популяция остается носителем приспособленности. индивидуальность и целостность - достояние популяции, а не организма.",1
"Это воздействие называется «генетической обусловленностью», «наследственностью».",1
"Желобок хелицер по переднему краю с длинными щетинками, покрытыми мельчайшими бугорками (рис. 1, 2).",0
Тело черное.,0
"Спереди тело закруглено и сужено, сзади округлено.",0
"Щетинки lb, 2а, За, J6, 4а, 4Ь, 4с (65-82) простые, опушенные;",0
"(цитата) . апелляция к объяснительным редукционистским теориям должна рассматриваться как регресс психологического знания.""",1
"Таким образом, результат является неотъемлемым и решающим компонентом системы, инструментом, создающим упорядоченное взаимодействие между всеми другими ее компонентами. сам полезный результат является, несомненно, функциональным феноменом, мы и назвали всю архитектуру функциональной системой.",1
"Лента лЗ хорошо заметна вблизи второй пары кинетосом и представляет собой С-образную структуру из микротрубочек и фибриллярной пластинки, соединенных тонкими фибриллами (рис. 3Л 3Ж).",0
Гонококситы в основании с двумя группами плотно стоящих щетинок.,0
"Отдельные кристаллы под микроскопом и в иммерсии бесцветные, прозрачные.",0
И именно в результате диалога коммуникация как «превращение внешней формы во внутреннюю всегда является творческим процессом».,1
"Такая потребность называется потребностью в самовыражении, в самореализации, в проявлении своего «я», о чем мы еще будем говорить.",1
Сохранение образа сокращенной части действия является условием его сознательности.,1
Он пишет: «Точные науки - это монологическая форма знания» (из цитаты); вещь и субъект (личность) суть принципиально разные предметы познания.,1
Земная жизнь - это «суета сует».,1
"Модель модифицированной гравитации стоит рассматривать как альтернативу ОТО; заряд, являющийся эффективным проявлением дополнительных измерений.",1
"Диалог - это наш символический и корпореальный контакт с объектом вне нас, который мы пытаемся понять, т.е. к которому мы пытаемся отнести себя.",1
Принцип целесообразности является категориальным основанием теоретической биологии;,1
Хрупкий.,0
"Однако в обеих традициях навык рассматривается как образование, формирующееся через тренировку и практику.",1
Твердость по шкале Мооса - 3.,0
"Крылья 7-10 мм дл., продолговато-ланцетные, до 2 мм шир., на верхушке чуть закругленные (рис. 1,6).",0
"Соленидии ф на голенях I и 11, а"" на коленях I, а на коленях II-IV образуют двойную группу со шетинкой d.",0
"Таким образом, под текстом здесь предлагается понимать не фиксированную устную речь.., а особую разновидность языкового творческого акта, имеющую свои параметры, отличные от параметров устной речи. речь - это движение, процесс;",1
Описание.,0
"Кроме того, при изучении современного вулкано- гснно-эксгаляционного преимущественно медного рудопроявления на Втором конусе СП БТТИ (Большое.., 1984) было замечено, что ламмерит-Р встречается крайне редко.",0
"Щетинки короткие, 3-4 мкм длиной.",0
"Цвет мариинскита очень темный, насыщенно-зеленый, хорошо видимый в мелких зернах (0.1 мм и меньше) при ярком освещении.",0
"Форма пор разнообразна за счет инкрустации породой (обр. 260, табл.",0
"Условия коммуникации, точнее - сама коммуникация является напряженным, тенсиональным процессом.",1
"Специфика его состоит в том, что это - идеальное отражение, формирующееся и развивающееся в процессе исторического развития человека.",1
"Далее необходимо отметить, что метрики Шварцшильда, Рейснера – Нордстрома, Керра – Ньюмана не всегда являются точными решениями в расширенной теории гравитации;",1
"Случайность здесь понимается как беспричинность. дарвинизм – теория происхождения видов естественным отбором, теория прогрессивного развития живой природы;",1
"Воплощение смысла в значениях – это глубоко интимный, психологически содержательный, отнюдь не автоматически и одномоментально происходящий процесс.",1
"Функция в результативном аспекте (Фр) - результат функционирования данной единицы во взаимодействии с ее средой, т.е. назначение как достигнутая в речи цель.",1
"Конечные доли сегментов линейно-ланцетные, 3-5 мм дл., 0.5-1 мм шир., на концах закругленные, внезапно переходящие в короткое остроконечие.",0
В ультрафиолетовых лучах (X 240-400 нм) нс люминисцирует.,0
"Фамулюс (е) конический, короткий.",0
В этом типе системно-парадигматического анализа каждое из языковых средств рассматривается как обладающее определенным семантическим потенциалом.,1
Епифановит имеет бирюзово-голубой цвет и бледно-голубую черту.,0
Что же такое лингвистика?,1
"Акростихальных шетинок среднеспинки около 10, они очень короткие и начинаются недалеко от границы с передней спинкой.",0
"Прозрачный, со стеклянным блеском.",0
"Смыслу жизни противостоит отчуждение жизни от человека - лишение его реальных действии, поступков, их ценности, значимости, превращение их в функциональные.",1
"Продорсум, нотогастр и аногенитальная область с округлыми поровыми полями диаметром до 20. образующими на нотогастре тонкие прерывистые поперечные полосы.",0
"Крупные и среднего размера черные или бурые муравьиные львы с прозрачными крыльями без рисунка (рис. ), 4 и 2).",0
"Исходя из сказанного, функциональное состояние мозга можно определить как звено в системной реакции организма, проявляющееся в виде интегрального динамического комплекса наличных характеристик тех функций и качеств нервных структур, которые прямо или косвенно обусловливают выполнение деятельности""",1
"Антенны короткие - короче длины груди, с постепенно расширяющейся уплощенной булавой, черные, лишь скапус с широким светлым пятном.",0
"А каждое социальное взаимодействие людей, каждый коммуникативный акт, при всей его типичности – явление столь же уникальное, сколь неповторим облик языковой личности.""",1
"Это не плоскость, даже не емкость, заполненная образами и процессами.",1
слабо опушенные: а (65-73) гладкие.,0
"Прилистники 1.5-12 мм длиной, полусердцевидные, по краю железистопильчатые, голые или опушенные.",0
Определение «один ген – один фермент» также оказалось неточным; определение «один ген – одна полипептидная цепь» также устарело.,1
"Диалог - это наше вовлечение, «ввержение» в коммуникацию;",1
"С таких позиций Бахтин преодолевает монологизм, означающий, по его мнению, «отрицание равноправности сознаний в отношении к истине (понятой отвлеченно и системно)». в исходном и наиболее точном смысле слова диалогом является живое общение между людьми, в процессе которого его участники духовно обогащают друг друга, выражают, преобразуют, развивают свои мысли и чувства, вы- рабатывают общую позицию или, наоборот, остаются при своих взглядах (теперь уже уточненных) и т. д.",1
Твердость по шкале Мооса 2 уг.,0
"Преобразование Фп → Фр представляет собой элемент преобразования потенциальных аспектов языковой системы в реальные процессы языковой деятельности и их результаты в речевых произведениях. каждая конкретная Фр в данном высказывании представляет собой вариант, восходящий к определенному комплексу Фп и к определенному типу функционирования языковых единиц.",1
"Плотность, определенная в растворе жидкости Клеричи, составляет 4.25(2), вычисленная 4.25 г/см3.",0
Первое важное свойство авторского начала – это выявленность автора и его роли.,1
"Есть лишь система речевых действий, входящих в какую-то деятельность - целиком теоретическую, интеллектуальную или частично практическую.",1
"Самые верхние стеблевые листья с пластинкой, рассеченной на нитевидные доли до 1.5 см дл.",0
"Цит. по: Гайсинович, 1988).",1
Вторым свойством авторского начала следует назвать степень сложности;,1
Физические свойства и оптические характеристики.,0
"Шпоры рыжие, почти прямые, короткие, на всех ногах короче первого членика лапки.",0
"Для агрегатов черта белая, блеск матовый до шелковистого, твердость 1-2.",0
"Столбик с почти равными, назад изогнутыми рыльцами, короче верхней губы.",0
"Проксимальный край широкий и гладкий, задняя кромка узкая.",0
"Следовательно, под геномом организма в настоящее время понимают суммарную ДНК гаплоидного набора хромосом и каждого из внехромосомных генетических элементов, содержащуюся в отдельной клетке зародышевой линии многоклеточного организма. феномен значительной избыточности генома эукариот в отношении некодирующих последовательностей нуклеотидов известен в генетике под названием """"парадокса С».",1
Описание.,0
"Мерикарпии эллиптические или яйцевидные, 5.2 мм дл., 2-2.5 мм шир., на поперечном срезе слегка сжатые со спинки, ребра слегка волнистые, короткокрыловидные или килевидные, часто неравные, а иногда некоторые неразвитые.",0
"Кромка узкая, ниже купола дистальный конец кромки образует плечо.",0
Жизнь по природе своей диалогична.,1
"Медиальные генитальные щетинки (6 пар) короткие (57-65), гладкие; латеральные щетинки длиннее (98-114) и толще, опушенные (кроме пары гладких перед не-латеральных).",0
"Мендигит оптически двуосный отрицательный, пт= 1.782(5), ng = = 1.796(5);",0
"Экзоны – участки ДНК, копии которых со- ставляют зрелую РНК.",1
"Мандибулы желтоватые, их зубны с красноватым оттенком.",0
Ноги желтые; бедро I слегка зачернено.,0
Самец.,0
"Сложные модусные перспективы – это те логические, эмоциональные и выразительные линии, по которым из отдельного высказывания распространяются определенные модусные смыслы на определенные дистанции текста; это то, как меняются высказанные особенности предмета речи в тексте;",1
Имаго.,0
"В выделенных кристаллах заметны грани призм (110) и (010) и нередко видна характерная для амфиболов грубая штриховка, вероятно, на гранях (110) (рис. 1).",0
встречаются упомянутые выше вторичные минералы.,0
Экзокарп и семенная кожура из мелких клеток.,0
"Многолетнее бесстебельное растение; стрелки 25-35 см высотой, малочисленные, умеренно отстояще- или полуприжато-опушенные.",0
"От кинетосом отходят три ленты, состоящие из тесно сближенных микротрубочек.",0
"Коммуникацию как (само) раскрытие понимания, можно рассматривать как процесс своеобразной навигации.",1
"Зонтики до 4-5 см в диам.; лучи в числе 6-17, слегка неравные, до 2-3.5 см дл., ребристые короткошероховатые, слегка утолщенные; листочки обертки в числе 5-7, травянистые, узколинейные.",0
"Сигнал – это материальный носитель информации, служащий упорядочиванию связей в системе. сложный механизм адаптации целостного растения к внешним условиям, который A.Trewavas  называет «разумным», в действительности является суммой и кооперацией совокупности адаптационных процессов, осуществляемых разными клетками и органами искомого растения. и в целом с такой характеристикой мышления животных, как способность к экстренному решению новых задач (см. ), а также с понятием антиципации как способности субъекта избирательно относиться к воздействиям среды и предвосхищать ее изменение (см. ).",1
Ориентировка: Yи Z лежат в плоскости аЪ.,0
"Само расширение выглядит как добавление в метрическую функцию следующего члена разложения по 1/r. благодаря чему каждая точка края тени становится уникальной пробой потенциала ЧД; a = J/M - угловое ускорение ЧД, M - ее масса, а J - угловой момент. где q - это приливный заряд.",1
"Понятие soft skills определяется как комплекс черт личности, социальных умений, креативности, языковых навыков, дружелюбия и оптимизма, важных в работе и развиваемых в результате целенаправленного воздействия.",1
"Прилистники бурые, кожисто-перепончатые, между собой до середины - двух третей сросшиеся, 10-20 мм длиной.",0
Пространственную организацию ядра также рассматривают как «механизм эпигенетической регуляции»;,1
"Нектарники одиночные, 1-1.2 мм длиной, яйцевидные, цельные или частью двулопастные.",0
Пыльники с ресничками на верхушке.,0
"Цветки собраны в довольно плотный колос 2-3 см длиной, редко нижние мутовки бывают отставленными от основных и тогда они сидят на коротких ножках в пазухах листьев.",0
"Вычисленная из средних значений пт, ng и 2F, эта величина может быть оценена как 1.722.",0
Жилки крыльев желтоватые.,0
"I, 4).",0
"В современной психофизиологии система связей между языковыми элементами разных уровней, которая образуется в сознании человека в ходе его речевой биографии и влияет на процесс воплощения мысли в слове, получила название «вербальной сети».",1
"Субкапитулярные щетинки простые, представлены 4 парами: h (77-86), m, (98-106) и	(77-S6)",0
"Биологической формой изоляции является, например, сдвиг гнездового периода во времени. изоляция - опять-таки не направляющий фактор эволюции, а фактор филогенетической дивергенции""",1
Поясок с широкой вальвокопулой с вертикальными рядами мелких пор и узкими воротничковидными вставочными ободками с рядами более крупных пор.,0
"Лицо с 7 щетинками, клипеус без щетинок.",0
Конкретное языковое сознание представляет собой социально детерминированное явление.,1
"Лексический фон - это те (взятые вместе) непонятийные СД, которые входят в семему, но не участвуют в опосредованной языком классифицирующей деятельности человека (эти СД выполняют другие немаловажные функции, о чем будет сказано ниже).",1
Модусы как принадлежность отдельных высказываний и показатели метатекста как особые текстовые «нити»  сплетаются в авторский узор;,1
"Тело удлиненно-овальное, 2.24-3.20.",0
"Итак, текст - это продукт письменного варианта языка.",1
Область губ не обособлена от тела.,0
"«скромный информатор» – автор объективированной информации без выражения каких либо позиций по отношению к ней; репортёр – участник событий, повествующий о них – достигающий эффекта присутствия, иногда за счет не только вербальных, но и визуальных средств («фото автора»); аналитик – автор, рассуждающий о значимости тех или иных событий и их последствий; выносящий обоснованные, аргументированные оценки.",1
"Дорсоиентральных щетинок 9, преалярных - 4.",0
Антенна с 13 флагелломерами и хорошо развитыми султанами щетинок; длина 13-го флагелломера 544-560 мкм;,0
"Поэтому смысл жизни - это не только будущее, не только перспектива, но и мера достигнутого человеком, оценка достигнутого своими силами по существенным для личности критериям.",1
"Наконец, прионизация белков – пример наследственной изменчивости у низших эукариот, но в то же время – пример модификаций у млекопитающих.",1
"""Известно , что какая-либо фигура или группа точек называется киральной, т.е. обладающей киральностью, если ее изображение в идеальном плоском зеркале не может быть с ней совмещено.",1
"Хвост дзинный, состоит",0
Размеры.,0
"Древесина рассеяннососудистая, просветы сосудов в поперечном сечении округлые и овальные, расположены главным образом одиночно, реже парами, группами по 3-4, рыхлыми радиальными и косотангентальными цепочками по 3-5, нередко меняющими правильную ориентацию под давлением породы при фоссилизации (обр. 261, табл.",0
Излом раковистый.,0
"«клавитурщик» – технический создатель текста, никак не выражающий своей позиции по обсуждаемым проблемам;",1
Передние и средние бедра в основан им с длинной трихоботрией - характерным сенсорным волоском.,0
"Topic - это главная тема текста, его основное содержание.",1
"От фибрилл кинетосом отходят многочисленные субмембранные микротрубочки, которые образуют ленты, в них микротрубочки не прижаты друг к другу как в лентах бороздки (рис. 35, 3Г, 3Д, 3Ж).",0
"Цель – аналог следствия («конечная причина»), стремление – аналог причины, а целесообразность – соответствие цели - обращенный аналог причинности.",1
"Поскольку в ряде случаев интроны (или их части) оказывались «кодирующими», а экзоны «некодирующими», то правильнее называть экзонами те участки ДНК, копии которых составляют зрелую РНК, а интронами те внутренние районы гена, копии которых удаляются из первичного транскрипта и отсутствуют в зрелой РНК.",1
"Лепестки белые, 1.2	1.5 мм дл., обратно-сердцевидные, слабо выемчатые, с короткой загнутой вовнутрь верхушкой и со слабо заметным секреторным канальцем.",0
"Канонеровнт образует тонкую белоснежную корочку на гранях кристаллов кварца, топаза и касситерита; эта корочка состоит из мелких радиально-пластинчатых агрегатов с величиной кристалликов от долей миллиметра до 1-1.2 мм, чрезвычайно хрупких и разрушающихся под иглой.",0
"В паренхиме имеются симбиотические зоохлореллы, от их количества цвет тела червей меняется от бледно-зеленого до темно-зеленого.",0
Ветви темно-коричневые.,0
"“Мое всеоб­щее сознание есть лишь теоретическая форма того, живой формой чего является реальная коллективность”.",1
"Следовательно, психику необходимо понимать, во- первых, как отражение субъектов самого себя и внешнего мира, а во-вторых, как процесс интеграции этих отражений в системе единого образа, вызревающего в процессе поведения (деятельности) субъекта и необходимого для его регулирования.",1
"Показатели преломления определены иммерсионным методом (X 589 нм): пи = 1.603(2), пе = 1.605(2).",0
"Кисти короткие, продолговато-яйцевидные, 3-4.5 см дл., нижние цветки поникающие.",0
"Покровы тела и ног с микроямками (видимы только под иммерсионным объективом, хЮОО), формирующими полигональный орнамент.",0
"Задние чешуйки асимметричные, с очень коротким шипом.",0
"По существу, сплайсинг – это две последовательные реакции трансэтерификации в РНК, проходящие автокаталитически либо при помощи ферментов, или рибонуклеопротеидных комплексов – сплайсосом.",1
"Звягинит полупрозрачный до прозрачного, бесцветный, жемчужно-белый, кремовый, желтовато-коричневатый, реже бледно-розовый или сиренево-розовый.",0
"Конечности темные: коксы черные, бедра и 3 последних членика лапок темно-коричневые, вершины члеников лапок черноватые, голени и метатарзус светло-коричневые.",0
На клипеусе 9 щетинок.,0
"Грудь выпуклая, почти равной длины, ширины и высоты, короче брюшка (43 : 52).",0
"Клубень шаровидный, 1-1.5 см в диам., заглубленный.",0
"4-й членик жгутика усиков в 1.9- 2.0 раза превышает его ширину (рис. 2, 4).",0
"Марксистская психология рассматривает сознание как функцию мозга, представляющую собой специфически человеческое отражение бытия.",1
При комнатной и повышенной температурах медленно разлагается и желатинирует в 50%-ных НС1 и HN03.,0
Гипопигий.,0
Альтернативный сплайсинг – образование нескольких разных зрелых РНК из одинаковых пре­РНК за счет исключения некоторых экзонов и/или оставления частей интронов.,1
"Соленидии со, на лапках 1, ш на лапках II, ф на голенях III утолщенные, притупленные дистально; другие соленидии длиннее и тоньше.",0
"Женские сережки при цветках 2-2.5 см длиной, при плодах 3-5 см длиной.",0
Генитальная пластинка широкоовальная с 2-4 волосками на диске и 11 - 15 по заднему краю.,0
Нерастворим в НС1 и HN03.,0
"Эти черви - гиганты по сравнению с другими видами рода РИаепосош, кроме Р. polycirra, который также имеет большие размеры.",0
"Каудальные железы имеются, но плохо заметны.",0
"I, 3), размещены на прямых или слегка скошенных поперечных, реже боковых стенках.",0
"Под C1 можно понимать удвоенную Массу ЧД, под C2 - какой-либо из ее зарядов.",1
"Смысл жизни - это не только будущее, не только жизненная цель, но и психологическая «кривая» постоянного ее осуществления.",1
«память есть вечное онтологическое начало».,1
"Биология – наука о живых (биологических) системах, изучает преимущественно характерные или специфические признаки, свойства живых систем, отличающие живые системы от неживых.",1
"Мсндигит встречен в виде несовершенных длиннопризматических, как правило, уплощенных по кристаллов размерами до 0.1 Х0.2Х2.5 мм (рис. 1).",0
(цитата);,1
"Плотность, измеренная пикнометрически - 2.01(1) г/см3, вычисленная по эмпирической формуле - 2.001 г/см3.",0
Теорией стабильности является генетика;,1
Самец.,0
На агрегатах канонеровита кое-где позднее отложился тонкочешуйчатый желтовато-белый мусковит и единичные кристаллики стеллерита.,0
"В общем и целом всякое высказывание, по мнению Бахтина, - это живое триединство, включающее в себя отношения, во-первых, к самому говорящему (автору); во-вторых, к другим участникам речевого общения и к их высказываниям; в- третьих, к предмету, о котором спорят.",1
Пе плсохроируст.,0
"Это наука об активном отношении общественного человека к миру во всех формах этого отношения - как непосредственно производительной, так и теоретической, и во всех формах детерминации этого отношения.",1
Описание.,0
Гомологичными являются и одинаковые хромосомы разных организмов одного биологического вида.,1
"Под текстом Ю.М. Лотман понимает «... сумму структурных отношений, нашедших лингвистическое выражение» (из цитаты);",1
Лента л1 идет внутри левой складки бороздки (рис. 3 В: 4А).,0
Единичный акт деятельности есть единство всех трех сторон.,1
"Блеск перламутровый на гранях н плоскостях спайности, а на изломе жирный.",0
"Многочисленные шипики, треугольные в основании, рассеяны но поверхности створки, редко шипики отсутствуют на всей створке или только в ее центральной части.",0
4А). Лента л2 проходит близко от ленты лЗ (рис. 4/1).,0
"Оптически одноосный, положительный.",0
"Модели с двумя дублетами хиггсовских полей, являющиеся расширением СМ, рассмотрены в . фон есть чисто КЭД-процесс γe− → e+e−e− и может быть вычислен с требуемой точностью.",1
Индивидуальное и социальное в сознании человека говорящего – характеристики диалектически взаимосвязанные.,1
Губы низкие.,0
"Чешуйки воротника с куполом и асимметричные 2-2.5 мкм длиной, 1.1-1.4 мкм шириной.",0
"Дорсальные волоски на 3-5-м тергитах слабо головчатые (0.022-0.028), 0.7-0.8 базального диаметра 3-го членика усиков.",0
"Темно-коричневая, переднеспинка латерально с 2 щетинками.",0
"Древесина (вторичная ксилема) рассмотрена на небольших фрагментах поперечной, тангентальной и радиальной ориентации.",0
Самец (голотип).,0
"Тело крупное (по величине почти как у Ph. boldyrevi); его окраска и строение похожи на таковые Ph. malawi и Ph. boldyrevi, но отличаются некоторыми перечисленными ниже признаками.",0
"Передняя часть тела с дорсальной стороны более выпуклая, в разрезе почти треугольной формы, к хвостовой части тело уплощается (рис. 1).",0
"Примем, что изменчивость есть свойство любой исследуемой совокупности однородных сущностей (в частности биологических объектов), описывающее их разнообразие как объективное явление.",1
"В заднем крыле 2А и ЗА коротко двуветвистые, обе соединены с предыдущими короткими жилками.",0
Из-за совершенной спайности минерала величину пр измерить не удалось.,0
Жужжальца черные.,0
"Для бактерий возможно определение «ген – участок ДНК, кодирующий первичную структуру одной полипептидной цепи или одной НК, или одной tНК, или одной НК».",1
"Ободки ясные, наклонные.",0
К.Ф - это целостный отрезок речи;,1
"Зубцы чашечки ланцетные или треугольные, почти равные или немного короче.",0
Чаще всего КФ представляет собой сочетание 2-4 словоформ.,1
"Она (деятельность субъекта) - не только воздействие, изменение мира, но и общественный акт, позиция.",1
Листочки обертки отсутствуют.,0
Длина задних крыльев в 4.5 раза больше их ширины; бахромка этих крыльев короткая.,0
"Бобы на ножке, равной или чуть длиннее чашечки, поникающие, неравнобокие продолговатые, часто несколько изогнутые, 7-13 мм дл., 2-3 (3.3) мм шир., на брюшке килеватые, на спинке тупо грехгранные, перепончатые, прижато черноволосистые, почти двугнездные (рис. 1, г).",0
Грудь.,0
Усики немного короче тела.,0
"Лирифиссуры im расположены медиальнее по отношению к щетинкам е2 другие лир и фиссуры (га, ip. ih, ips) - в позициях, типичных для представителей подрода.",0
"На R 8-9 коротких щетинок, на Rl щетинки отсутствуют, на R4 + 5 2-4 щетинки.",0
"Листовые пластинки стерильных побегов более крупные и широкие (до 6 см дл. и 6-7 см шир.), 5-7-глубокораздельные (на 2/3 половины пластинки), с широким основанием; нижняя пара лопастей отделена от остальных выемкой, расположенной на уровне 1/4-1/3 пластинки.",0
Вычисленная плотность 2.792 г/см3.,0
"Панцирь состоит из 4 типов чешуек (рис. 4, 5).",0
"Л. Долежел, наоборот, рассматривает текст как автономную семиотическую структуру (из цитаты);",1
"Бобы сжатые, разделенные на членики, около 15 мм длиной, 4 мм шириной, с",0
"Подстолбие коротко-коническое, в основании с валиком.",0
"передней конической части и задней более узкой, цилиндрической.",0
Пределы второго интегрирования по переменной t2 при фиксированных s1 и s2 определяются как корни первого множителя в выражении для B;,1
Длина тела 6.0-8.8 мм.,0
"Листочки оберточки в числе линейно-ланцетные, короче цветоножек или отсутствуют.",0
